,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
7192,Non,SHS,223,22.012385915278287,0.35,99.0,99.0,99.0,SHS2025,0.35,75.26241999999999,8.804955,0.0,24.213625,33.018578000000005,35021.707,378.17035,28462.016,0.0,-63.19315,-16.291363
7194,SA_Diesel2012,SHS,2292,11.417170751185589,0.35,99.0,99.0,99.0,SHS2025,0.35,39.03638,4.566868299999999,0.0,12.5588875,17.125754999999998,18164.718999999997,378.17035,14762.401000000002,0.0,-64.24721,-18.708363000000002
7195,Non,SHS,4428,11.006192957639144,0.35,99.0,99.0,99.0,SHS2025,0.35,37.631209999999996,4.4024773,0.0,12.1068125,16.509289000000003,17510.854,378.17035,14231.008,0.0,-69.42161999999999,-17.151695
7196,SA_PV2012,SHS,2079,43.02231450061409,0.35,99.0,99.0,99.0,SHS2025,0.35,147.09734,17.208925,0.0,47.324546999999995,64.53347,68448.5,378.17035,55627.85,0.0,-63.866592000000004,-18.135542
7197,SA_PV2012,SHS,1789,14.690029024618983,0.35,99.0,99.0,99.0,SHS2025,0.35,50.226593,5.8760114,0.0,16.159032999999997,22.035044,23371.836,378.17035,18994.207,0.0,-64.17225,-18.870756
7200,MG_Diesel2012,SHS,1443,3.097579536910602,0.35,99.0,99.0,99.0,SHS2025,0.35,10.590916,1.2390318,0.0,3.4073373999999994,4.6463695,4928.249,378.17035,4005.1704,0.0,-64.61623399999999,-18.038918
7201,SA_Diesel2012,SHS,342,13.079236231333285,0.35,99.0,99.0,99.0,SHS2025,0.35,44.71914,5.2316947,0.0,14.38716,19.618855,20809.064,378.17035,16911.453,0.0,-61.498219999999996,-15.774212
7202,SA_PV2012,SHS,2423,9.610036706464523,0.35,99.0,99.0,99.0,SHS2025,0.35,32.857620000000004,3.8440146,0.0,10.57104,14.415054999999999,15289.568000000001,378.17035,12425.777,0.0,-64.343315,-18.370813000000002
7203,MG_Diesel2012,SHS,121,16.128451310805794,0.35,99.0,99.0,99.0,SHS2025,0.35,55.144690000000004,6.4513807,0.0,17.741297,24.192677,25660.365,378.17035,20854.088,0.0,-58.642056000000004,-16.417807
7205,SA_PV2012,SHS,1798,7.1470781541365005,0.35,99.0,99.0,99.0,SHS2025,0.35,24.436532999999997,2.8588312,0.0,7.861786,10.720616999999999,11371.001,378.17035,9241.171999999999,0.0,-63.928825,-18.744375
7206,SA_PV2012,SHS,237,25.11185728079989,0.35,99.0,99.0,99.0,SHS2025,0.35,85.8598,10.044742999999999,0.0,27.623043,37.667786,39952.965,378.17035,32469.63,0.0,-62.755919999999996,-16.673153
7207,Non,SHS,365,44.02477181885757,0.35,99.0,99.0,99.0,SHS2025,0.35,150.52483999999998,17.60991,0.0,48.42725,66.037155,70043.414,378.17035,56924.03,0.0,-62.073769999999996,-15.780354500000001
7208,SA_PV2012,SHS,2242,12.079093687067944,0.35,99.0,99.0,99.0,SHS2025,0.35,41.299557,4.8316374,0.0,13.2870035,18.11864,19217.838,378.17035,15618.268999999998,0.0,-64.66672,-17.884071
7210,SA_PV2012,SHS,1491,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-64.25881,-17.995414999999998
7211,SA_Diesel2012,SHS,230,17.950831432064874,0.35,99.0,99.0,99.0,SHS2025,0.35,61.37558000000001,7.1803327,0.0,19.745914000000003,26.926246999999996,28559.772999999997,378.17035,23210.426,0.0,-59.719832999999994,-18.438238000000002
7212,SA_PV2012,SHS,231,43.72475263931042,0.35,99.0,99.0,99.0,SHS2025,0.35,149.49903999999998,17.4899,0.0,48.097229999999996,65.58713,69566.08,378.17035,56536.105,0.0,-63.018744999999996,-16.530718
7213,MG_Diesel2012,SHS,1377,10.399749319982185,0.35,99.0,99.0,99.0,SHS2025,0.35,35.55772,4.1598997,0.0,11.439724,15.599623999999999,16546.002,378.17035,13446.876,0.0,-64.089714,-18.175646
7217,MG_Diesel2012,SHS,401,5.736833226574318,0.35,99.0,99.0,99.0,SHS2025,0.35,19.614773,2.2947333,0.0,6.3105164,8.605249,9127.302,378.17035,7417.7256,0.0,-61.84924,-16.600958
7218,SA_Diesel2012,SHS,401,12.434592182388993,0.35,99.0,99.0,99.0,SHS2025,0.35,42.51504,4.9738370000000005,0.0,13.678051000000002,18.651888,19783.436,378.17035,16077.928,0.0,-62.416588,-15.943848000000001
7220,SA_PV2012,SHS,694,4.497801408885327,0.35,99.0,99.0,99.0,SHS2025,0.35,15.378407000000001,1.7991205000000001,0.0,4.947582,6.746702,7156.0019999999995,378.17035,5815.656999999999,0.0,-63.378130000000006,-18.133314000000002
7222,SA_PV2012,SHS,245,41.77021040676548,0.35,99.0,99.0,99.0,SHS2025,0.35,142.81628,16.708084,0.0,45.94723,62.655315,66456.41,378.17035,54008.883,0.0,-62.811569999999996,-16.911709
7223,SA_Diesel2012,SHS,222,39.74248237988143,0.35,99.0,99.0,99.0,SHS2025,0.35,135.88329,15.896993,0.0,43.716732,59.613724,63230.29,378.17035,51387.03,0.0,-63.894980000000004,-16.591084
7224,Non,SHS,206,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-63.728947,-15.989395000000002
7225,SA_PV2012,SHS,226,16.110438004473902,0.35,99.0,99.0,99.0,SHS2025,0.35,55.083103,6.4441752,0.0,17.721481,24.165657,25631.707000000002,378.17035,20830.797,0.0,-63.92811,-16.674227
7226,Non,SHS,230,47.69350280863695,0.35,99.0,99.0,99.0,SHS2025,0.35,163.06857,19.0774,0.0,52.462852000000005,71.54025,75880.36,378.17035,61667.7,0.0,-64.25345,-16.685064
7227,SA_Diesel2012,SHS,225,37.30377653546797,0.35,99.0,99.0,99.0,SHS2025,0.35,127.54512,14.921510999999999,0.0,41.034153,55.955666,59350.31,378.17035,48233.78,0.0,-64.24854,-16.641514
7228,SA_PV2012,SHS,561,19.398260367176746,0.35,99.0,99.0,99.0,SHS2025,0.35,66.32448000000001,7.759303999999999,0.0,21.338086999999998,29.097391,30862.632999999998,378.17035,25081.951,0.0,-63.43156,-18.040495
7229,MG_Diesel2012,SHS,373,5.549498626988761,0.35,99.0,99.0,99.0,SHS2025,0.35,18.974258,2.2197994999999997,0.0,6.1044483,8.324247999999999,8829.252,378.17035,7175.5019999999995,0.0,-61.861748,-16.672201
7230,SA_Diesel2012,SHS,294,1.2390318147642403,0.35,99.0,99.0,99.0,SHS2025,0.35,4.2363663,0.49561274,0.0,1.362935,1.8585477,1971.2996,378.17035,1602.0681,0.0,-61.385,-15.560006
7231,Non,SHS,137,13.452013613592394,0.35,99.0,99.0,99.0,SHS2025,0.35,45.993702,5.3808055,0.0,14.797214499999999,20.17802,21402.154,378.17035,17393.453,0.0,-58.54235,-18.730432999999998
7232,Non,SHS,1339,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-63.991566000000006,-18.11035
7234,SA_PV2012,SHS,243,34.46222417274292,0.35,99.0,99.0,99.0,SHS2025,0.35,117.82959,13.784889000000002,0.0,37.908446999999995,51.693335999999995,54829.4,378.17035,44559.655999999995,0.0,-62.950737,-16.705217
7235,MG_Diesel2012,SHS,1565,27.24574383791054,0.35,99.0,99.0,99.0,SHS2025,0.35,93.15576,10.898297,0.0,29.970318,40.868614,43347.977,378.17035,35228.746,0.0,-64.17084,-18.237673
7238,MG_Diesel2012,SHS,500,17.808671073517413,0.35,99.0,99.0,99.0,SHS2025,0.35,60.889523,7.123468400000001,0.0,19.589539000000002,26.713007,28333.596,378.17035,23026.611,0.0,-62.120487,-16.161832999999998
7240,MG_Diesel2012,SHS,255,32.08656489274047,0.35,99.0,99.0,99.0,SHS2025,0.35,109.706985,12.834626,0.0,35.295223,48.12985,51049.727,378.17035,41487.93,0.0,-62.61261700000001,-17.032938
7241,SA_PV2012,SHS,1504,12.651120544336825,0.35,99.0,99.0,99.0,SHS2025,0.35,43.25537,5.060448,0.0,13.916232999999998,18.976679999999998,20127.933999999997,378.17035,16357.898000000001,0.0,-64.05643,-18.295147
7242,SA_Diesel2012,SHS,372,24.522692524231502,0.35,99.0,99.0,99.0,SHS2025,0.35,83.84539000000001,9.809077,0.0,26.974961999999998,36.784040000000005,39015.605,378.17035,31707.842,0.0,-62.487143999999994,-19.155138
7243,SA_Diesel2012,SHS,315,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-61.615993,-16.957514
7244,SA_Diesel2012,SHS,294,27.32516907711863,0.35,99.0,99.0,99.0,SHS2025,0.35,93.42732,10.930067999999999,0.0,30.057686,40.987755,43474.344000000005,378.17035,35331.445,0.0,-62.726240000000004,-17.688264999999998
7246,MG_Diesel2012,SHS,842,15.592733042062743,0.35,99.0,99.0,99.0,SHS2025,0.35,53.313023,6.2370934,0.0,17.152006,23.3891,24808.04,378.17035,20161.404,0.0,-63.525344999999994,-19.96259
7247,Non,SHS,189,41.57895116875382,0.35,99.0,99.0,99.0,SHS2025,0.35,142.16234,16.63158,0.0,45.736847,62.368427000000004,66152.11,378.17035,53761.582,0.0,-57.843123999999996,-19.058739000000003
7248,SA_PV2012,SHS,237,24.523567937405844,0.35,99.0,99.0,99.0,SHS2025,0.35,83.84839000000001,9.809427000000001,0.0,26.975925,36.78535,39016.996,378.17035,31708.972999999998,0.0,-62.82261999999999,-16.673323
7250,SA_PV2012,SHS,1580,13.662584535780802,0.35,99.0,99.0,99.0,SHS2025,0.35,46.71366,5.465033999999999,0.0,15.028843,20.493876999999998,21737.172000000002,378.17035,17665.723,0.0,-63.97048,-18.67478
7252,SA_Diesel2012,SHS,255,49.954021684178954,0.35,99.0,99.0,99.0,SHS2025,0.35,170.7975,19.98161,0.0,54.949425,74.93103,79476.85,378.17035,64590.55,0.0,-63.942753,-17.023355
7255,SA_PV2012,SHS,815,39.96321733564415,0.35,99.0,99.0,99.0,SHS2025,0.35,136.638,15.985287,0.0,43.959538,59.944824,63581.48,378.17035,51672.44,0.0,-63.27724,-20.336560000000002
7256,SA_Diesel2012,SHS,228,31.19924794824754,0.35,99.0,99.0,99.0,SHS2025,0.35,106.67316399999999,12.479699,0.0,34.31917,46.79887,49638.004,378.17035,40340.63,0.0,-63.969303000000004,-16.563067999999998
7258,MG_Diesel2012,SHS,1028,23.485083985440372,0.35,99.0,99.0,99.0,SHS2025,0.35,80.297714,9.394033,0.0,25.833591000000002,35.227627000000005,37364.77,378.17035,30366.213,0.0,-63.506519999999995,-20.382507
7259,SA_Diesel2012,SHS,272,4.719411795370915,0.35,99.0,99.0,99.0,SHS2025,0.35,16.136112,1.8877647000000002,0.0,5.191352999999999,7.079117999999999,7508.584,378.17035,6102.1990000000005,0.0,-61.34969,-17.827976
7261,Non,SHS,415,42.801861508429454,0.35,99.0,99.0,99.0,SHS2025,0.35,146.3436,17.120745,0.0,47.082046999999996,64.20279000000001,68097.76,378.17035,55342.81,0.0,-61.766914,-16.193657
7270,SA_PV2012,SHS,2383,45.67187321178315,0.35,99.0,99.0,99.0,SHS2025,0.35,156.15643,18.26875,0.0,50.239059999999995,68.50780999999999,72663.95,378.17035,59053.73,0.0,-64.48338000000001,-21.389984
7274,Non,SHS,815,7.337461970784513,0.35,99.0,99.0,99.0,SHS2025,0.35,25.087473000000003,2.9349847000000002,0.0,8.071208,11.006193,11673.902,378.17035,9487.338,0.0,-64.54205,-22.314083
7277,SA_PV2012,SHS,3614,6.944638474425732,0.35,99.0,99.0,99.0,SHS2025,0.35,23.744370999999997,2.7778554,0.0,7.639102499999999,10.416958000000001,11048.92,378.17035,8979.418,0.0,-65.29681,-21.935688
7281,MG_Diesel2012,SHS,525,20.48931538794372,0.35,99.0,99.0,99.0,SHS2025,0.35,70.05489,8.195725999999999,0.0,22.538246,30.733973,32598.5,378.17035,26492.686,0.0,-64.41821,-22.581665
7293,Non,SHS,1234,8.56037229876114,0.35,99.0,99.0,99.0,SHS2025,0.35,29.268719,3.424149,0.0,9.4164095,12.840558,13619.553,378.17035,11068.562,0.0,-64.0329,-21.532648000000002
7296,SA_PV2012,SHS,548,19.770021345990678,0.35,99.0,99.0,99.0,SHS2025,0.35,67.595566,7.9080086,0.0,21.747023000000002,29.655031,31454.104,378.17035,25562.637000000002,0.0,-63.919765000000005,-21.159792000000003
7301,SA_Diesel2012,SHS,2710,8.766877603659138,0.35,99.0,99.0,99.0,SHS2025,0.35,29.97478,3.5067510000000004,0.0,9.643564999999999,13.150316,13948.103000000001,378.17035,11335.572,0.0,-64.93186,-21.706951
7304,SA_Diesel2012,SHS,760,4.9047135845564185,0.35,99.0,99.0,99.0,SHS2025,0.35,16.769678,1.9618855,0.0,5.395185,7.3570704,7803.3994,378.17035,6341.7944,0.0,-67.070656,-15.305135
7306,SA_PV2012,SHS,2902,21.425112993170398,0.35,99.0,99.0,99.0,SHS2025,0.35,73.25448,8.570045,0.0,23.567625,32.13767,34087.355,378.17035,27702.672000000002,0.0,-65.91505,-17.855232
7307,MG_Diesel2012,SHS,144,20.643531589080673,0.35,99.0,99.0,99.0,SHS2025,0.35,70.58218000000001,8.257413,0.0,22.707884,30.965297999999997,32843.86,378.17035,26692.086,0.0,-64.83414,-12.126156
7311,Non,SHS,2341,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-65.37043,-18.116964000000003
7312,SA_PV2012,SHS,1219,14.075595141774624,0.35,99.0,99.0,99.0,SHS2025,0.35,48.125786,5.630237999999999,0.0,15.483154,21.113392,22394.271,378.17035,18199.744,0.0,-63.748974,-19.853558
7328,SA_PV2012,SHS,4055,14.769479064256105,0.35,99.0,99.0,99.0,SHS2025,0.35,50.498238,5.9077915999999995,0.0,16.246428,22.154219,23498.24,378.17035,19096.936,0.0,-68.78745,-16.059995999999998
7332,SA_PV2012,SHS,134,45.295171202796936,0.35,99.0,99.0,99.0,SHS2025,0.35,154.86845,18.118069000000002,0.0,49.824688,67.94275999999999,72064.62,378.17035,58566.655999999995,0.0,-66.18626400000001,-10.826333
7333,Non,SHS,3814,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-66.20164,-18.889103
7335,SA_PV2012,SHS,3405,5.736833226574318,0.35,99.0,99.0,99.0,SHS2025,0.35,19.614773,2.2947333,0.0,6.3105164,8.605249,9127.302,378.17035,7417.7256,0.0,-66.11171999999999,-18.365038000000002
7343,MG_Diesel2012,SHS,856,10.030021154785523,0.35,99.0,99.0,99.0,SHS2025,0.35,34.293587,4.0120087,0.0,11.033023,15.045032,15957.764,378.17035,12968.817,0.0,-63.544426,-19.980972
7344,MG_Diesel2012,SHS,268,5.114268102129745,0.35,99.0,99.0,99.0,SHS2025,0.35,17.486164000000002,2.0457072,0.0,5.6256948,7.6714020000000005,8136.8009999999995,378.17035,6612.7485,0.0,-59.77778000000001,-18.341368
7347,SA_PV2012,SHS,240,12.434592182388993,0.35,99.0,99.0,99.0,SHS2025,0.35,42.51504,4.9738370000000005,0.0,13.678051000000002,18.651888,19783.436,378.17035,16077.928,0.0,-62.914288,-16.609474
7350,MG_Diesel2012,SHS,1097,5.747872688824176,0.35,99.0,99.0,99.0,SHS2025,0.35,19.652517,2.2991490000000003,0.0,6.32266,8.621808999999999,9144.865,378.17035,7431.9995,0.0,-64.20488,-21.699291
7353,SA_PV2012,SHS,221,7.5429508675577335,0.35,99.0,99.0,99.0,SHS2025,0.35,25.790058,3.0171804,0.0,8.297246000000001,11.314426,12000.835,378.17035,9753.035,0.0,-62.576378000000005,-13.722041
7355,SA_PV2012,SHS,195,11.828148547656784,0.35,99.0,99.0,99.0,SHS2025,0.35,40.44155,4.7312593000000005,0.0,13.010963,17.742224,18818.584,378.17035,15293.796,0.0,-65.86179,-15.69621
7359,MG_Diesel2012,SHS,163,9.212131179718485,0.35,99.0,99.0,99.0,SHS2025,0.35,31.497142999999998,3.6848523999999996,0.0,10.133345,13.818195999999999,14656.501,378.17035,11911.285,0.0,-66.68972,-12.676806
7360,SA_PV2012,SHS,276,27.121712987235757,0.35,99.0,99.0,99.0,SHS2025,0.35,92.73169,10.848685000000001,0.0,29.833885,40.682567999999996,43150.645,378.17035,35068.375,0.0,-66.34125999999999,-15.903509
7361,SA_Diesel2012,SHS,183,14.986148416767223,0.35,99.0,99.0,99.0,SHS2025,0.35,51.23905,5.994459,0.0,16.484764000000002,22.479223,23842.963,378.17035,19377.09,0.0,-65.41414,-12.366622999999999
7362,MG_Diesel2012,SHS,154,9.793305685249978,0.35,99.0,99.0,99.0,SHS2025,0.35,33.484234,3.9173222,0.0,10.772636,14.689959,15581.149,378.17035,12662.743999999999,0.0,-66.09109000000001,-11.114509
7363,SA_PV2012,SHS,166,43.287489280653354,0.35,99.0,99.0,99.0,SHS2025,0.35,148.004,17.314995,0.0,47.616238,64.93124,68870.4,378.17035,55970.723,0.0,-64.13016999999999,-14.558195999999999
7364,Non,SHS,158,9.783282629662516,0.35,99.0,99.0,99.0,SHS2025,0.35,33.449963000000004,3.9133132000000006,0.0,10.761611,14.674923999999999,15565.203000000001,378.17035,12649.784,0.0,-64.81599,-12.888228
7365,SA_PV2012,SHS,167,5.527278706076242,0.35,99.0,99.0,99.0,SHS2025,0.35,18.898287,2.2109115000000004,0.0,6.0800066,8.290918,8793.9,378.17035,7146.7715,0.0,-65.75435999999999,-14.842288
7366,SA_Diesel2012,SHS,175,15.521132259974491,0.35,99.0,99.0,99.0,SHS2025,0.35,53.06821,6.2084527000000005,0.0,17.073245999999997,23.281698000000002,24694.121,378.17035,20068.824,0.0,-65.16218,-15.758496
7368,MG_Diesel2012,SHS,148,8.975415715447486,0.35,99.0,99.0,99.0,SHS2025,0.35,30.687790000000003,3.5901663,0.0,9.872957000000001,13.463123000000001,14279.886999999999,378.17035,11605.213,0.0,-65.601906,-13.823723999999999
7369,Non,SHS,169,9.783282629662516,0.35,99.0,99.0,99.0,SHS2025,0.35,33.449963000000004,3.9133132000000006,0.0,10.761611,14.674923999999999,15565.203000000001,378.17035,12649.784,0.0,-65.28629000000001,-15.553306
7370,SA_Diesel2012,SHS,148,3.4904030361941314,0.35,99.0,99.0,99.0,SHS2025,0.35,11.934016,1.3961611999999999,0.0,3.8394434,5.2356050000000005,5553.2314,378.17035,4513.0913,0.0,-65.81419,-11.089177000000001
7371,SA_Diesel2012,SHS,222,7.5429508675577335,0.35,99.0,99.0,99.0,SHS2025,0.35,25.790058,3.0171804,0.0,8.297246000000001,11.314426,12000.835,378.17035,9753.035,0.0,-67.02884,-14.729784
7372,SA_Diesel2012,SHS,225,10.196293233609012,0.35,99.0,99.0,99.0,SHS2025,0.35,34.862087,4.0785174,0.0,11.215922,15.29444,16222.303,378.17035,13183.808,0.0,-67.141075,-14.632968
7373,SA_PV2012,SHS,183,28.325311622846343,0.35,99.0,99.0,99.0,SHS2025,0.35,96.84691,11.330125,0.0,31.157843,42.487970000000004,45065.57,378.17035,36624.63,0.0,-65.96273000000001,-15.307632
7375,SA_Diesel2012,SHS,178,30.171803464381433,0.35,99.0,99.0,99.0,SHS2025,0.35,103.16023,12.068722,0.0,33.188984000000005,45.257706,48003.34,378.17035,39012.14,0.0,-67.185295,-14.188048
7376,SA_PV2012,SHS,164,1.2390318147642403,0.35,99.0,99.0,99.0,SHS2025,0.35,4.2363663,0.49561274,0.0,1.362935,1.8585477,1971.2996,378.17035,1602.0681,0.0,-65.29304,-15.298065
7377,SA_Diesel2012,SHS,151,33.4578750098023,0.35,99.0,99.0,99.0,SHS2025,0.35,114.39562,13.38315,0.0,36.80366,50.186813,53231.48,378.17035,43261.03,0.0,-65.93943,-10.880902
7378,SA_Diesel2012,SHS,172,8.377978730225285,0.35,99.0,99.0,99.0,SHS2025,0.35,28.645097999999997,3.3511915,0.0,9.215776,12.566968,13329.364,378.17035,10832.726999999999,0.0,-65.74036,-14.768523000000002
7380,Non,SHS,345,3.668730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,12.543736,1.4674923,0.0,4.035604,5.503096599999999,5836.951,378.17035,4743.669,0.0,-67.32339,-14.624916
7381,MG_Diesel2012,SHS,150,22.19743051060483,0.35,99.0,99.0,99.0,SHS2025,0.35,75.8951,8.878972000000001,0.0,24.417173000000002,33.296146,35316.113,378.17035,28701.277000000002,0.0,-66.053795,-11.062741
7383,SA_PV2012,SHS,136,19.576588311987745,0.35,99.0,99.0,99.0,SHS2025,0.35,66.9342,7.8306355,0.0,21.534246,29.364882,31146.352000000003,378.17035,25312.53,0.0,-65.47361,-10.977998
7384,Non,SHS,145,19.56656525640028,0.35,99.0,99.0,99.0,SHS2025,0.35,66.899925,7.826626299999999,0.0,21.523222,29.349847999999998,31130.406000000003,378.17035,25299.568,0.0,-63.559932999999994,-13.301197
7385,SA_Diesel2012,SHS,186,49.52576500954393,0.35,99.0,99.0,99.0,SHS2025,0.35,169.33325,19.810307,0.0,54.47834,74.28865,78795.49,378.17035,64036.812000000005,0.0,-66.55852,-14.703847
7386,Non,SHS,296,7.337461970784513,0.35,99.0,99.0,99.0,SHS2025,0.35,25.087473000000003,2.9349847000000002,0.0,8.071208,11.006193,11673.902,378.17035,9487.338,0.0,-67.17745,-14.858359
7387,SA_Diesel2012,SHS,0,9.24437415329371,0.35,99.0,99.0,99.0,SHS2025,0.35,31.607385999999998,3.6977496,0.0,10.168811999999999,13.866560999999999,14707.798999999999,378.17035,11952.976,0.0,-63.378190000000004,-12.658277
7388,MG_Diesel2012,SHS,138,34.52264448008239,0.35,99.0,99.0,99.0,SHS2025,0.35,118.03617,13.809057999999999,0.0,37.974909999999994,51.783966,54925.527,378.17035,44637.78,0.0,-65.39606500000001,-10.775898
7390,SA_PV2012,SHS,3773,43.21690491634154,0.35,99.0,99.0,99.0,SHS2025,0.35,147.76266,17.286762,0.0,47.538596999999996,64.825356,68758.09,378.17035,55879.457,0.0,-66.46781999999999,-17.387491
7393,SA_PV2012,SHS,2979,30.588879709601287,0.35,99.0,99.0,99.0,SHS2025,0.35,104.58626,12.235552,0.0,33.647766,45.88332,48666.905999999995,378.17035,39551.42,0.0,-64.80745,-17.816755
7396,SA_PV2012,SHS,196,45.466384332558434,0.35,99.0,99.0,99.0,SHS2025,0.35,155.45383999999999,18.186554,0.0,50.013023,68.19958000000001,72337.016,378.17035,58788.035,0.0,-64.873024,-16.755329999999997
7399,SA_PV2012,SHS,3637,7.564154378883103,0.35,99.0,99.0,99.0,SHS2025,0.35,25.862555,3.0256617,0.0,8.32057,11.346231,12034.569,378.17035,9780.451,0.0,-66.68200999999999,-17.748676
7403,SA_Diesel2012,SHS,253,44.42355277574151,0.35,99.0,99.0,99.0,SHS2025,0.35,151.8883,17.76942,0.0,48.86591,66.63533000000001,70677.875,378.17035,57439.652,0.0,-65.30481999999999,-16.988766000000002
7404,Non,SHS,278,12.229103285615768,0.35,99.0,99.0,99.0,SHS2025,0.35,41.812453999999995,4.891641,0.0,13.452014000000002,18.343655,19456.504,378.17035,15812.23,0.0,-64.602325,-17.118076000000002
7408,Non,SHS,213,18.343654928423657,0.35,99.0,99.0,99.0,SHS2025,0.35,62.718680000000006,7.3374619999999995,0.0,20.17802,27.515482000000002,29184.756,378.17035,23718.346,0.0,-65.03094499999999,-16.884102
7411,SA_PV2012,SHS,2833,27.94163577475017,0.35,99.0,99.0,99.0,SHS2025,0.35,95.53508000000001,11.176654,0.0,30.7358,41.912453,44455.14,378.17035,36128.535,0.0,-65.13331600000001,-17.737509
7414,Non,SHS,251,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-64.62445,-17.215574
7416,Non,SHS,2323,14.674923941569025,0.35,99.0,99.0,99.0,SHS2025,0.35,50.174946000000006,5.8699694000000004,0.0,16.142416,22.012386,23347.805,378.17035,18974.676,0.0,-65.04034399999999,-18.272089
7419,Non,SHS,3503,26.90402723010955,0.35,99.0,99.0,99.0,SHS2025,0.35,91.987404,10.761611,0.0,29.594428999999998,40.35604,42804.31,378.17035,34786.906,0.0,-66.58413,-17.494356
7420,SA_PV2012,SHS,2606,12.040752279367814,0.35,99.0,99.0,99.0,SHS2025,0.35,41.168465000000005,4.816301,0.0,13.244826999999999,18.061129,19156.836,378.17035,15568.692,0.0,-64.79163,-17.869114
7421,Non,SHS,2087,12.229103285615768,0.35,99.0,99.0,99.0,SHS2025,0.35,41.812453999999995,4.891641,0.0,13.452014000000002,18.343655,19456.504,378.17035,15812.23,0.0,-65.30748,-18.000141
7424,Non,SHS,3770,24.458206571231536,0.35,99.0,99.0,99.0,SHS2025,0.35,83.62491,9.783282,0.0,26.904028000000004,36.68731,38913.008,378.17035,31624.46,0.0,-66.266235,-17.924109
7425,SA_PV2012,SHS,1580,13.662584535780802,0.35,99.0,99.0,99.0,SHS2025,0.35,46.71366,5.465033999999999,0.0,15.028843,20.493876999999998,21737.172000000002,378.17035,17665.723,0.0,-64.99013000000001,-18.454801999999997
7426,SA_PV2012,SHS,2474,32.42114188126078,0.35,99.0,99.0,99.0,SHS2025,0.35,110.85094,12.968457,0.0,35.663258,48.631714,51582.035,378.17035,41920.535,0.0,-64.497574,-18.491083
7429,SA_PV2012,SHS,3467,11.648945186746685,0.35,99.0,99.0,99.0,SHS2025,0.35,39.82884,4.659578,0.0,12.813839999999999,17.473417,18533.473,378.17035,15062.086000000001,0.0,-66.52122,-17.862316
