,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SA_PV_2025,LCOE_MG_PV_2025,LCOE_MG_Diesel_2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
7361,SA_Diesel2012,SHS,183,14.986148416767223,0.8084265,99.0,99.0,99.0,SA_PV_2025,0.8084265,51.23905,5.610625700000001,52962.215,992.0012,50829.2,0.0,-65.41414,-12.366622999999999
7362,MG_Diesel2012,SHS,154,9.793305685249978,0.5398423000000001,99.0,99.0,99.0,SA_PV_2025,0.5398423000000001,33.484234,3.6991142999999997,23111.693,662.42786,22180.889,0.0,-66.09109000000001,-11.114509
7363,SA_PV2012,SHS,166,43.287489280653354,0.52020776,99.0,99.0,99.0,SA_PV_2025,0.52020776,148.004,15.75581,98440.72,638.3347,94476.09,0.0,-64.13016999999999,-14.558195999999999
7364,Non,SHS,158,9.783282629662516,0.54019254,99.0,99.0,99.0,SA_PV_2025,0.54019254,33.449963000000004,3.6977258,23103.017999999996,662.8576,22172.562,0.0,-64.81599,-12.888228
7365,SA_PV2012,SHS,167,5.527278706076242,0.6010761,99.0,99.0,99.0,SA_PV_2025,0.6010761,18.898287,2.0390248,14523.671,737.5664,13938.741000000002,0.0,-65.75435999999999,-14.842288
7366,SA_Diesel2012,SHS,175,15.521132259974491,0.5107541,99.0,99.0,99.0,SA_PV_2025,0.5107541,53.06821,5.5467267,34655.39,626.7344,33259.67,0.0,-65.16218,-15.758496
7367,MG_Diesel2012,Lowlands,158,62.094742722003794,99.0,0.51025283,0.46471474,0.2940639,Grid2025,0.2940639,212.30777,9.343997,75417.91,265.6278,56394.848,0.001098049,-63.802080000000004,-14.231125
7368,MG_Diesel2012,SHS,148,8.975415715447486,0.53856224,99.0,99.0,99.0,SA_PV_2025,0.53856224,30.687790000000003,3.3821432999999996,21131.291,660.8571,20280.244,0.0,-65.601906,-13.823723999999999
7369,Non,SHS,169,9.783282629662516,0.51540554,99.0,99.0,99.0,SA_PV_2025,0.51540554,33.449963000000004,3.5280538,22042.926,632.442,21155.164,0.0,-65.28629000000001,-15.553306
7370,SA_Diesel2012,SHS,148,3.4904030361941314,0.8166095,99.0,99.0,99.0,SA_PV_2025,0.8166095,11.934016,1.3199903,12460.216,1002.0424,11958.391000000001,0.0,-65.81419,-11.089177000000001
7371,SA_Diesel2012,SHS,222,7.5429508675577335,0.5250145,99.0,99.0,99.0,SA_PV_2025,0.5250145,25.790058,2.7708569,17312.035,644.2330000000001,16614.807,0.0,-67.02884,-14.729784
7372,SA_Diesel2012,SHS,225,10.196293233609012,0.5251498,99.0,99.0,99.0,SA_PV_2025,0.5251498,34.862087,3.7465115,23407.826,644.39905,22465.096,0.0,-67.141075,-14.632968
7373,SA_PV2012,SHS,183,28.325311622846343,0.5210215,99.0,99.0,99.0,SA_PV_2025,0.5210215,96.84691,10.3259945,64515.773,639.33325,61917.45,0.0,-65.96273000000001,-15.307632
7375,SA_Diesel2012,SHS,178,30.171803464381433,0.5312553000000001,99.0,99.0,99.0,SA_PV_2025,0.5312553000000001,103.16023,11.215177,70071.29,651.891,67249.23,0.0,-67.185295,-14.188048
7376,SA_PV2012,SHS,164,1.2390318147642403,0.7851773,99.0,99.0,99.0,SA_PV_2025,0.7851773,4.2363663,0.45053747,4252.906,963.47266,4081.623,0.0,-65.29304,-15.298065
7377,SA_Diesel2012,SHS,151,33.4578750098023,0.54080755,99.0,99.0,99.0,SA_PV_2025,0.54080755,114.39562,12.660260000000001,79100.03,663.6123,75914.34,0.0,-65.93943,-10.880902
7378,SA_Diesel2012,SHS,172,8.377978730225285,0.60239124,99.0,99.0,99.0,SA_PV_2025,0.60239124,28.645097999999997,3.097416,22062.436,739.1802,21173.887000000002,0.0,-65.74036,-14.768523000000002
7380,Non,SHS,345,3.668730986854632,0.52540714,99.0,99.0,99.0,SA_PV_2025,0.52540714,12.543736,1.3486938,8426.503,644.7148,8087.1323,0.0,-67.32339,-14.624916
7381,MG_Diesel2012,SHS,150,22.19743051060483,0.81606275,99.0,99.0,0.35490063,Grid2025,0.35490063,75.8951,3.535397,34438.562000000005,352.3126,26738.8,0.0034254096,-66.053795,-11.062741
7382,SA_Diesel2012,Lowlands,171,58.52441702682854,99.0,0.6410843,0.5983537,99.0,MG_Diesel_2025,0.5983537,200.1005,10.349048,145624.48,409.2709,81895.305,0.0,-65.88308,-15.156139999999999
7383,SA_PV2012,SHS,136,19.576588311987745,0.5400060999999999,99.0,99.0,99.0,SA_PV_2025,0.5400060999999999,66.9342,7.396686,46213.75,662.6288,44352.527,0.0,-65.47361,-10.977998
7384,Non,SHS,145,19.56656525640028,0.5372979,99.0,99.0,99.0,SA_PV_2025,0.5372979,66.899925,7.3558226,45958.44,659.30566,44107.5,0.0,-63.559932999999994,-13.301197
7385,SA_Diesel2012,SHS,186,49.52576500954393,0.5316065999999999,99.0,99.0,99.0,SA_PV_2025,0.5316065999999999,169.33325,18.42142,115095.17,652.322,110459.805,0.0,-66.55852,-14.703847
7386,Non,SHS,296,7.337461970784513,0.5260646999999999,99.0,99.0,99.0,SA_PV_2025,0.5260646999999999,25.087473000000003,2.7007632000000004,16874.098,645.5216,16194.506000000001,0.0,-67.17745,-14.858359
7387,SA_Diesel2012,SHS,0,9.24437415329371,0.80856115,99.0,99.0,99.0,SA_PV_2025,0.80856115,31.607385999999998,3.4615538,32675.777000000002,992.1664400000001,31359.785,0.0,-63.378190000000004,-12.658277
7388,MG_Diesel2012,SHS,138,34.52264448008239,0.5386886,99.0,99.0,0.46258247,Grid2025,0.46258247,118.03617,5.4984407,69811.79,478.27932999999996,56454.258,0.01118071,-65.39606500000001,-10.775898
7390,SA_PV2012,SHS,3773,43.21690491634154,0.42250636,99.0,99.0,99.0,SA_PV_2025,0.42250636,147.76266,12.77581,79821.98,518.4477,76607.21,0.0,-66.46781999999999,-17.387491
7393,SA_PV2012,SHS,2979,30.588879709601287,0.46507776,99.0,99.0,99.0,SA_PV_2025,0.46507776,104.58626,9.95384,62190.594000000005,570.68604,59685.914000000004,0.0,-64.80745,-17.816755
7396,SA_PV2012,SHS,196,45.466384332558434,0.49937970000000004,99.0,99.0,99.0,SA_PV_2025,0.49937970000000004,155.45383999999999,15.886303,99256.02,612.7771,95258.56,0.0,-64.873024,-16.755329999999997
7399,SA_PV2012,SHS,3637,7.564154378883103,0.4593683,99.0,99.0,99.0,SA_PV_2025,0.4593683,25.862555,2.1325686000000004,15189.971000000001,563.68005,14578.206,0.0,-66.68200999999999,-17.748676
7403,SA_Diesel2012,SHS,253,44.42355277574151,0.5020092,99.0,99.0,99.0,SA_PV_2025,0.5020092,151.8883,15.603660999999999,97490.1,616.0037,93563.766,0.0,-65.30481999999999,-16.988766000000002
7404,Non,SHS,278,12.229103285615768,0.49583355,99.0,99.0,99.0,SA_PV_2025,0.49583355,41.812453999999995,4.2425995,26507.336,608.4257,25439.772999999997,0.0,-64.602325,-17.118076000000002
7407,SA_PV2012,Highlands,4006,50.76697061064778,99.0,0.51263106,0.54571337,0.4171777,Grid2025,0.4171777,173.57703999999998,9.344956,107003.62,491.38022,85292.33,0.03638833,-66.6527,-17.905209
7408,Non,SHS,213,18.343654928423657,0.50039846,99.0,99.0,99.0,SA_PV_2025,0.50039846,62.718680000000006,6.422489,40127.066,614.0272,38510.98,0.0,-65.03094499999999,-16.884102
7411,SA_PV2012,SHS,2833,27.94163577475017,0.46315536,99.0,99.0,99.0,SA_PV_2025,0.46315536,95.53508000000001,9.054825,56573.637,568.3271,54295.176,0.0,-65.13331600000001,-17.737509
7414,Non,SHS,251,15.897834272470405,0.49390242,99.0,99.0,99.0,SA_PV_2025,0.49390242,54.356190000000005,5.493899,34325.33,606.0561,32942.902,0.0,-64.62445,-17.215574
7416,Non,SHS,2323,14.674923941569025,0.43822885,99.0,99.0,99.0,SA_PV_2025,0.43822885,50.174946000000006,4.499646,28113.336,537.74036,26981.092,0.0,-65.04034399999999,-18.272089
7419,Non,SHS,3503,26.90402723010955,0.41206750000000003,99.0,99.0,99.0,SA_PV_2025,0.41206750000000003,91.987404,7.756881699999999,48464.22,505.63837,46512.36,0.0,-66.58413,-17.494356
7420,SA_PV2012,SHS,2606,12.040752279367814,0.46188956,99.0,99.0,99.0,SA_PV_2025,0.46188956,41.168465000000005,3.8912873,24312.371,566.77386,23333.209,0.0,-64.79163,-17.869114
7421,Non,SHS,2087,12.229103285615768,0.43529093,99.0,99.0,99.0,SA_PV_2025,0.43529093,41.812453999999995,3.7245667,23270.718999999997,534.1353,22333.507999999998,0.0,-65.30748,-18.000141
7424,Non,SHS,3770,24.458206571231536,0.40476945,99.0,99.0,99.0,SA_PV_2025,0.40476945,83.62491,6.9268193,43278.07,496.6831,41535.08,0.0,-66.266235,-17.924109
7425,SA_PV2012,SHS,1580,13.662584535780802,0.43413270000000004,99.0,99.0,99.0,SA_PV_2025,0.43413270000000004,46.71366,4.150084,25929.307,532.71405,24885.025,0.0,-64.99013000000001,-18.454801999999997
