,Total GHI Energy
17232,2451.884
17233,1821.025
17234,1778.372
17235,1777.867
17236,1826.892
17237,1772.067
17238,1821.225
17239,1821.63
17240,2308.693
17241,2290.928
17242,2247.168
17243,2239.938
17244,2256.882
17245,2260.464
17246,2220.66
17247,2143.367
17248,2256.932
17249,1877.404
17250,2397.177
17251,2290.396
17252,2223.939
17253,2521.675
17254,2472.342
17255,2457.297
17256,1813.061
17257,2463.658
17258,2461.995
17259,2502.933
17260,2517.86
17261,2027.05
17262,2003.015
17263,1976.736
17264,2048.492
17265,2019.602
17266,2010.762
17267,2073.512
17268,1998.962
17269,2177.565
17270,2030.385
17271,1982.543
17272,2000.354
17273,2135.142
17274,2032.379
17275,2030.059
17276,2230.341
17277,2307.032
17278,2203.373
17279,2177.182
17280,2248.322
17281,1956.132
17282,2538.404
17283,2570.296
17284,2053.706
17285,1896.1
17286,2145.726
17287,2114.116
17288,2016.805
17289,1894.737
17290,2185.308
17291,1897.112
17292,2148.625
17293,1906.286
17294,2156.711
17295,2085.383
17296,2217.991
17297,2162.32
17298,2087.617
17299,2130.841
17300,2106.929
17301,1892.623
17302,1905.071
17303,2082.633
17304,1898.469
17305,2206.919
17306,2086.377
17307,1905.042
17308,1899.163
17309,2149.562
17310,1907.578
17311,2133.387
17312,2150.403
17313,1907.531
17314,2127.29
17315,1912.885
17316,1905.52
17317,1896.238
17318,2144.601
17319,2123.114
17320,1896.093
17321,1904.72
17322,1910.72
17323,1908.533
17324,2166.787
17325,1909.013
17326,2010.764
17327,2077.19
17328,2133.728
17329,2102.206
17330,2094.899
17331,1890.746
17332,1908.42
17333,1958.549
17334,2030.1
17335,2033.768
17336,2004.412
17337,2078.253
17338,2038.654
17339,2050.963
17340,2017.325
17341,1988.272
17342,1989.213
17343,2002.28
17344,1948.946
17345,2096.749
17346,2137.239
17347,1895.66
17348,2118.862
17349,1907.176
17350,1994.823
17351,1905.057
17352,1894.585
17353,1899.516
17354,2138.069
17355,2168.467
17356,2146.896
17357,1901.419
17358,2081.565
17359,2142.806
17360,2062.635
17361,1893.813
17362,2015.474
17363,2148.183
17364,1887.062
17365,2080.473
17366,1903.702
17367,1885.962
17368,1900.588
17369,2148.251
17370,1906.352
17371,1922.166
17372,2067.345
17373,1991.814
17374,1896.523
17375,1900.206
17376,1892.099
17377,1891.203
17378,1899.508
17379,2122.739
17380,2187.649
17381,1913.765
17382,2035.876
17383,1900.237
17384,2170.167
17385,2063.421
17386,1908.392
17387,2034.628
17388,1891.857
17389,1901.254
17390,1901.361
17391,1902.803
17392,1905.179
17393,1907.679
17394,2138.365
17395,1903.48
17396,1892.298
17397,1904.962
17398,1904.291
17399,1897.605
17400,1909.128
17401,1991.794
17402,1892.158
17403,1905.292
17404,1980.274
17405,1903.781
17406,2054.556
17407,1904.062
17408,1913.989
17409,1935.279
17410,1894.072
17411,2079.628
17412,2089.329
17413,1900.148
17414,1905.566
17415,2134.514
17416,2029.725
17417,2080.877
17418,2050.576
17419,1901.949
17420,2168.491
17421,1919.008
17422,1902.928
17423,1893.924
17424,1901.162
17425,1908.229
17426,1892.334
17427,1988.554
17428,1898.665
17429,1897.838
17430,1903.337
17431,1892.804
17432,1897.373
17433,1901.646
17434,2189.512
17435,1898.683
17436,2075.696
17437,2082.088
17438,1902.831
17439,2141.806
17440,2136.741
17441,1895.671
17442,1899.762
17443,1980.419
17444,2064.673
17445,1896.817
17446,2031.712
17447,2085.158
17448,1903.438
17449,2147.229
17450,1905.06
17451,1904.427
17452,1890.652
17453,1903.883
17454,1900.978
17455,1902.522
17456,2119.742
17457,2169.759
17458,1901.532
17459,1901.784
17460,1906.504
17461,2066.279
17462,2132.908
17463,1888.946
17464,1945.576
17465,1960.902
17466,1910.083
17467,1892.284
17468,1906.091
17469,1892.249
17470,1928.398
17471,2078.05
17472,1896.212
17473,1915.781
17474,1890.671
17475,1907.631
17476,2077.967
17477,2065.372
17478,1892.08
17479,1900.738
17480,1890.832
17481,2111.57
17482,2061.129
17483,1907.425
17484,1964.015
17485,1909.732
17486,1902.027
17487,1983.122
17488,1895.209
17489,2080.989
17490,1906.59
17491,1897.955
17492,1909.422
17493,2030.52
17494,1900.835
17495,1929.504
17496,1897.159
17497,2081.324
17498,2023.16
17499,2070.212
17500,1901.387
17501,1905.693
17502,2080.631
17503,2089.366
17504,2119.264
17505,1906.516
17506,1911.852
17507,1927.296
17508,1897.283
17509,2108.951
17510,1896.514
17511,1894.128
17512,2025.5
17513,1907.719
17514,2009.566
17515,1904.824
17516,1888.172
17517,1886.557
17518,2064.896
17519,1893.594
17520,1904.089
17521,2080.117
17522,1902.041
17523,2085.402
17524,1895.309
17525,1886.61
17526,2130.192
17527,1893.167
17528,1906.573
17529,1897.397
17530,2148.709
17531,2084.892
17532,1898.287
17533,2131.825
17534,1903.444
17535,2050.827
17536,1896.633
17537,1905.211
17538,1929.56
17539,1991.814
17540,2123.49
17541,1903.283
17542,1996.976
17543,2034.431
17544,1887.962
17545,2042.789
17546,1903.705
17547,1899.498
17548,1889.681
17549,1901.104
17550,1958.35
17551,1890.892
17552,1909.287
17553,1902.492
17554,1904.942
17555,1899.099
17556,2003.34
17557,2018.429
17558,1899.339
17559,2069.824
17560,1903.939
17561,1893.392
17562,1897.567
17563,1893.316
17564,2083.026
17565,1891.138
17566,1897.829
17567,2147.202
17568,1901.6
17569,2052.765
17570,2045.684
17571,1905.171
17572,1946.809
17573,1902.501
17574,1904.771
17575,1896.434
17576,1994.708
17577,2185.554
17578,1890.031
17579,2101.304
17580,1898.278
17581,1905.269
17582,2088.969
17583,1889.671
17584,2138.217
17585,1907.584
17586,1918.079
17587,1988.351
17588,1889.098
17589,2200.491
17590,1901.857
17591,2145.218
17592,1904.561
17593,2139.543
17594,2194.756
17595,2196.554
17596,2063.752
17597,2041.856
17598,1907.216
17599,1895.937
17600,1885.826
17601,2027.811
17602,1895.065
17603,1892.832
17604,1898.266
17605,1899.332
17606,1996.788
17607,2036.562
17608,2087.535
17609,2187.01
17610,2146.138
17611,1974.782
17612,2053.931
17613,2083.292
17614,1906.872
17615,1902.281
17616,1934.427
17617,1899.027
17618,2079.175
17619,1895.166
17620,2141.157
17621,1904.851
17622,2129.905
17623,1903.503
17624,1906.002
17625,2104.911
17626,1905.834
17627,1906.884
17628,1906.679
17629,1918.404
17630,1904.468
17631,1970.883
17632,2029.203
17633,1886.836
17634,1905.885
17635,1903.918
17636,1898.535
17637,1904.132
17638,1893.547
17639,1903.099
17640,1909.392
17641,1887.219
17642,2091.919
17643,1901.535
17644,1901.169
17645,1896.366
17646,1902.26
17647,1930.163
17648,1901.113
17649,1902.953
17650,1978.684
17651,1895.246
17652,1899.844
17653,1905.406
17654,1910.113
17655,1887.344
17656,1989.224
17657,1902.072
17658,1896.907
17659,2143.978
17660,2183.453
17661,1978.71
17662,1898.943
17663,2068.593
17664,1924.482
17665,1900.574
17666,1904.458
17667,1899.066
17668,2086.422
17669,2071.702
17670,2025.409
17671,2074.662
17672,1888.871
17673,1913.397
17674,1903.489
17675,1996.552
17676,1900.621
17677,1903.726
17678,1887.497
17679,2084.472
17680,2064.324
17681,2012.977
17682,1906.908
17683,1897.304
17684,2153.544
17685,2082.391
17686,1887.712
17687,2128.715
17688,1906.47
17689,1894.915
17690,1901.176
17691,1894.89
17692,1898.146
17693,1904.371
17694,1900.244
17695,2025.724
17696,1897.142
17697,2075.488
17698,1904.54
17699,1907.266
17700,1901.227
17701,1906.03
17702,1902.748
17703,1904.612
17704,1895.072
17705,1890.594
17706,2134.454
17707,2113.96
17708,2079.37
17709,1902.528
17710,1904.023
17711,2073.395
17712,1906.375
17713,1894.033
17714,2073.775
17715,2124.468
17716,1909.795
17717,1902.545
17718,2141.659
17719,2147.299
17720,1897.64
17721,2019.485
17722,1899.468
17723,2153.625
17724,1916.047
17725,1899.826
17726,2192.422
17727,1925.831
17728,1896.149
17729,1891.789
17730,1913.362
17731,2039.502
17732,2152.514
17733,2151.928
17734,1988.73
17735,1895.812
17736,1904.99
17737,1897.487
17738,1907.661
17739,1908.71
17740,1908.77
17741,2081.784
17742,1902.285
17743,1902.882
17744,2154.737
17745,2132.118
17746,2014.468
17747,2177.793
17748,1895.245
17749,1894.294
17750,1905.504
17751,1901.211
17752,1899.515
17753,2005.25
17754,2096.804
17755,1903.889
17756,1906.571
17757,1911.51
17758,2113.273
17759,2052.96
17760,1902.701
17761,1902.061
17762,1908.769
17763,1905.131
17764,1886.922
17765,1902.205
17766,1905.561
17767,1907.777
17768,1928.103
17769,1907.508
17770,2085.605
17771,1905.508
17772,1903.44
17773,1895.762
17774,1984.207
17775,1900.018
17776,1888.315
17777,1901.619
17778,2073.485
17779,2082.283
17780,1902.873
17781,1885.957
17782,1902.071
17783,2080.694
17784,1897.907
17785,1904.097
17786,1970.967
17787,1890.762
17788,2058.96
17789,1906.962
17790,1906.301
17791,1900.0
17792,1893.048
17793,1887.856
17794,1887.507
17795,2176.96
17796,2093.971
17797,2006.762
17798,2219.551
17799,2090.824
17800,2034.478
17801,1998.159
17802,2302.497
17803,2368.457
17804,2323.115
17805,2047.406
17806,1951.82
17807,2295.989
17808,1998.166
17809,1995.824
17810,2003.556
17811,1975.622
17812,1996.735
17813,1973.874
17814,2040.772
17815,2224.291
17816,2358.713
17817,1910.851
17818,2215.7
17819,1982.096
17820,2035.494
17821,2251.58
17822,2021.304
17823,2280.913
17824,2236.326
17825,2004.649
17826,2034.032
17827,1962.525
17828,1929.026
17829,2323.035
17830,1980.852
17831,1918.813
17832,1944.429
17833,2097.798
17834,2071.647
17835,1936.188
17836,2168.04
17837,2077.276
17838,2224.733
17839,2047.693
17840,2316.519
17841,2138.216
17842,1997.393
17843,2174.548
17844,2205.44
17845,2042.657
17846,2227.276
17847,1978.792
17848,2000.147
17849,2024.648
17850,2319.617
17851,2258.587
17852,2321.002
17853,2303.99
17854,2245.533
17855,2325.086
17856,2359.588
17857,2082.512
17858,2263.864
17859,2080.407
17860,2331.165
17861,2030.085
17862,2294.207
17863,2047.084
17864,2276.14
17865,1968.903
17866,2318.663
17867,2036.238
17868,2097.26
17869,2033.177
17870,2266.684
17871,2152.092
17872,2004.784
17873,2012.735
17874,2024.811
17875,2228.184
17876,2307.435
17877,2124.6
17878,2340.291
17879,2166.395
17880,2297.065
17881,2251.112
17882,2097.745
17883,1958.643
17884,2143.92
17885,2110.598
17886,2025.312
17887,2361.518
17888,2132.696
17889,2220.776
17890,2006.611
17891,2285.186
17892,2015.843
17893,1920.622
17894,2201.707
17895,2363.344
17896,2339.535
17897,2265.044
17898,1906.688
17899,2127.61
17900,2307.896
17901,2166.513
17902,2216.675
17903,2242.727
17904,2048.692
17905,2075.681
17906,2185.995
17907,2049.107
17908,2099.873
17909,1984.271
17910,2270.504
17911,2020.168
17912,2185.672
17913,1948.835
17914,2075.759
17915,2294.509
17916,2122.908
17917,2097.169
17918,2132.32
17919,2292.672
17920,2230.687
17921,2170.683
17922,2168.11
17923,2066.206
17924,2161.762
17925,2137.086
17926,2258.218
17927,2182.962
17928,2090.255
17929,2117.745
17930,2164.839
17931,2285.86
17932,2288.753
17933,2289.122
17934,2087.355
17935,2317.774
17936,2056.502
17937,2020.428
17938,2251.075
17939,2116.549
17940,2207.67
17941,1970.967
17942,2175.262
17943,2340.591
17944,2350.676
17945,1990.211
17946,2148.008
17947,2285.474
17948,2000.035
17949,2118.493
17950,2031.077
17951,2199.7
17952,2081.246
17953,2152.092
17954,2056.305
17955,2225.825
17956,2128.475
17957,2024.37
17958,2069.601
17959,2190.567
17960,2026.086
17961,2167.797
17962,2127.9
17963,2042.174
17964,2211.335
17965,2210.343
17966,1915.482
17967,2101.133
17968,2285.092
17969,1981.916
17970,1941.331
17971,2271.317
17972,2028.984
17973,2284.761
17974,2310.104
17975,2146.678
17976,2282.332
17977,2006.4
17978,1969.077
17979,2259.148
17980,2028.174
17981,2314.565
17982,2219.651
17983,2332.735
17984,2287.808
17985,1913.343
17986,2072.676
17987,2315.51
17988,2150.963
17989,2292.147
17990,2225.935
17991,1978.132
17992,2351.599
17993,2113.903
17994,2118.494
17995,2176.983
17996,2055.343
17997,2369.516
17998,1917.235
17999,1992.682
18000,1963.488
18001,2145.757
18002,2262.011
18003,2271.055
18004,2284.209
18005,2191.497
18006,2142.266
18007,2040.931
18008,2273.166
18009,2284.14
18010,2069.166
18011,2136.596
18012,2143.862
18013,2370.518
18014,2291.529
18015,2080.91
18016,2264.999
18017,1993.395
18018,2324.143
18019,2279.638
18020,1968.968
18021,1987.515
18022,2128.655
18023,2251.437
18024,2254.624
18025,2204.614
18026,1988.677
18027,2061.23
18028,2301.92
18029,2328.362
18030,2050.18
18031,2079.654
18032,2320.066
18033,2317.704
18034,2115.161
18035,2043.556
18036,2349.332
18037,2123.296
18038,2095.886
18039,2134.535
18040,2365.073
18041,2284.769
18042,2355.745
18043,1993.84
18044,2224.589
18045,2039.117
18046,2189.012
18047,2137.384
18048,2341.761
18049,2226.616
18050,2153.068
18051,2312.818
18052,2058.259
18053,2144.837
18054,2121.039
18055,2315.089
18056,2100.686
18057,2126.779
18058,2268.922
18059,2187.892
18060,2116.274
18061,1994.963
18062,2312.002
18063,2092.228
18064,1991.163
18065,2121.873
18066,1994.139
18067,2226.619
18068,2299.728
18069,2011.927
18070,2173.712
18071,1979.932
18072,2010.688
18073,2263.919
18074,2339.281
18075,2036.606
18076,2020.238
18077,2120.804
18078,2219.869
18079,2046.889
18080,2155.707
18081,2075.018
18082,2301.034
18083,2362.528
18084,2295.763
18085,2088.189
18086,2175.796
18087,2243.622
18088,1992.702
18089,2353.064
18090,2027.046
18091,2175.835
18092,1990.337
18093,1935.33
18094,2241.816
18095,2232.672
18096,2190.627
18097,2207.352
18098,2162.207
18099,2157.573
18100,1991.35
18101,2278.873
18102,2255.0
18103,2218.62
18104,2084.41
18105,2081.5
18106,2077.6
18107,2227.489
18108,2249.99
18109,2328.778
18110,2063.013
18111,2110.31
18112,1922.621
18113,2376.12
18114,2180.781
18115,2313.213
18116,1903.164
18117,2102.979
18118,2003.177
18119,2257.252
18120,2163.312
18121,2304.389
18122,2140.996
18123,2001.39
18124,1983.378
18125,2282.348
18126,2269.353
18127,1909.413
18128,2192.749
18129,2161.583
18130,2266.461
18131,2017.408
18132,2226.532
18133,2100.56
18134,2030.463
18135,2261.216
18136,2151.117
18137,2331.507
18138,2271.674
18139,1918.34
18140,2151.819
18141,1929.285
18142,2370.98
18143,2173.408
18144,2039.204
18145,2143.041
18146,2040.181
18147,2051.21
18148,2295.914
18149,2279.665
18150,2278.35
18151,2023.343
18152,2229.63
18153,2053.423
18154,2087.42
18155,2048.08
18156,2245.622
18157,1992.099
18158,1972.187
18159,2363.878
18160,2274.995
18161,1953.497
18162,2281.312
18163,2149.511
18164,2115.023
18165,2344.816
18166,1912.89
18167,2067.735
18168,1975.485
18169,2297.879
18170,2222.384
18171,2150.238
18172,2238.76
18173,1961.663
18174,1978.428
18175,2151.849
18176,2300.283
18177,2313.483
18178,1962.153
18179,2081.165
18180,2057.35
18181,2189.574
18182,2108.695
18183,2081.429
18184,2018.854
18185,2179.242
18186,2016.58
18187,2019.14
18188,2019.68
18189,2181.499
18190,2055.938
18191,2124.242
18192,2086.292
18193,2074.633
18194,2179.434
18195,2178.272
18196,2018.884
18197,2050.733
18198,2222.657
18199,2120.711
18200,2094.66
18201,2023.158
18202,2047.918
18203,2074.891
18204,2082.684
18205,2096.94
18206,2040.629
18207,2112.022
18208,2112.48
18209,2049.531
18210,2062.894
18211,2022.79
18212,2062.061
18213,2120.609
18214,2134.227
18215,2137.755
18216,2094.297
18217,2037.138
18218,2195.161
18219,2063.524
18220,2126.484
18221,2119.093
18222,2067.469
18223,2066.972
18224,2111.387
18225,2064.318
18226,2144.96
18227,2080.31
18228,2119.03
18229,2084.418
18230,2115.134
18231,2078.755
18232,2161.099
18233,2063.216
18234,2104.779
18235,2126.092
18236,2070.405
18237,2050.543
18238,2159.544
18239,2153.791
18240,2077.761
18241,2132.128
18242,2097.334
18243,2121.456
18244,2008.175
18245,2179.58
18246,2183.64
18247,2095.234
18248,2094.627
18249,2197.319
18250,2027.095
18251,2132.522
18252,2187.083
18253,2047.389
18254,2185.731
18255,2167.808
18256,2066.077
18257,2048.497
18258,2066.66
18259,2126.427
18260,2101.603
18261,2053.405
18262,1978.075
18263,2089.469
18264,2044.746
18265,2126.567
18266,2019.499
18267,2072.686
18268,2114.048
18269,2122.747
18270,2169.38
18271,2182.2
18272,2064.725
18273,1964.0
18274,2068.383
18275,2065.831
18276,2161.18
18277,2155.753
18278,2103.555
18279,1926.573
18280,2107.276
18281,2177.442
18282,2059.964
18283,2177.751
18284,2015.343
18285,1942.231
18286,2113.065
18287,2160.81
18288,2161.269
18289,2160.821
18290,2050.72
18291,2116.544
18292,2130.111
18293,2127.745
18294,2198.54
18295,2172.336
18296,2167.581
18297,2155.174
18298,2051.895
18299,2188.645
18300,2108.273
18301,2013.007
18302,2105.92
18303,2092.126
18304,2085.838
18305,2183.365
18306,2089.267
18307,1935.742
18308,2050.127
18309,2088.086
18310,2185.208
18311,2047.406
18312,2132.936
18313,2183.935
18314,2024.876
18315,2085.168
18316,2114.266
18317,2123.957
18318,2101.183
18319,2084.087
18320,2095.187
18321,2077.647
18322,2069.766
18323,2043.719
18324,1987.48
18325,2028.306
18326,2112.433
18327,1975.393
18328,2017.669
18329,2042.933
18330,2116.396
18331,2056.735
18332,2085.14
18333,2020.386
18334,1926.383
18335,2094.72
18336,2061.199
18337,2043.655
18338,2131.96
18339,2128.277
18340,2118.772
18341,2021.141
18342,2057.825
18343,2146.804
18344,2149.173
18345,2101.041
18346,2041.948
18347,2139.544
18348,2101.432
18349,2059.935
18350,2122.684
18351,2069.347
18352,2134.883
18353,2053.077
18354,2092.299
18355,2064.5
18356,2116.491
18357,2103.682
18358,2044.423
18359,2118.809
18360,2062.03
18361,2164.992
18362,2118.589
18363,2127.938
18364,2147.321
18365,2044.759
18366,2101.953
18367,2050.216
18368,2091.321
18369,2183.652
18370,2041.729
18371,2151.375
18372,2176.81
18373,2114.613
18374,2193.851
18375,2088.684
18376,2157.874
18377,2121.328
18378,2030.906
18379,2158.527
18380,2062.569
18381,2092.754
18382,2083.209
18383,2038.091
18384,2053.329
18385,2071.737
18386,2168.037
18387,2110.264
18388,2108.947
18389,2111.61
18390,2043.296
18391,2093.987
18392,2132.509
18393,2166.732
18394,2154.528
18395,1965.024
18396,2008.896
18397,2021.173
18398,1918.881
18399,1985.666
18400,2010.167
18401,2000.617
18402,1978.203
18403,2034.752
18404,2044.085
18405,1998.612
18406,2022.109
18407,1968.379
18408,1970.143
18409,1981.353
18410,2018.522
18411,1962.084
18412,1921.07
18413,1880.388
18414,1978.647
18415,1973.632
18416,1962.205
18417,1991.145
18418,1987.551
18419,1899.155
18420,1967.284
18421,2001.218
18422,1958.143
18423,1891.248
18424,1977.902
18425,1972.338
18426,1978.978
18427,1978.998
18428,1994.032
18429,1987.406
18430,2000.952
18431,1982.884
18432,1962.659
18433,1952.174
18434,1964.572
18435,1973.272
18436,1978.766
18437,2000.281
18438,1963.929
18439,1990.051
18440,2024.382
18441,1988.422
18442,1919.603
18443,1965.672
18444,1997.734
18445,2028.846
18446,2003.147
18447,1970.941
18448,1971.659
18449,1973.802
18450,1949.516
18451,1951.056
18452,1964.9
18453,1993.16
18454,2066.047
18455,1993.012
18456,1974.471
18457,1971.532
18458,1973.202
18459,1976.657
18460,2019.885
18461,1970.398
18462,1966.384
18463,1970.652
18464,1961.565
18465,1972.684
18466,1959.023
18467,1987.917
18468,1976.344
18469,2007.088
18470,1941.656
18471,1936.196
18472,1976.429
18473,1966.914
18474,1974.978
18475,1990.53
18476,1985.184
18477,1978.281
18478,1972.55
18479,1965.042
18480,1974.19
18481,1982.104
18482,1978.035
18483,1970.632
18484,1978.05
18485,1963.534
18486,1984.3
18487,1986.653
18488,2028.866
18489,2076.486
18490,2006.199
18491,2028.555
18492,2006.301
18493,1980.659
18494,2034.182
18495,1970.512
18496,1988.007
18497,1958.45
18498,1932.11
18499,1996.199
18500,1975.607
18501,1958.264
18502,1990.531
18503,2001.14
18504,1991.13
18505,1908.923
18506,1995.569
18507,2019.029
18508,1958.364
